dataset	dimensions	fold	segment	rotation	allocation	pair	coordinate0	bits_per_coordinate	original_bits
gist	960	A_TO_B	2	QR	ADAPTIVE	85	426	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	86	428	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	87	430	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	88	432	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	89	434	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	90	436	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	91	438	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	92	440	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	93	442	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	94	444	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	95	446	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	96	448	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	97	450	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	98	452	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	99	454	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	100	456	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	101	458	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	102	460	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	103	462	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	104	464	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	105	466	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	106	468	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	107	470	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	108	472	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	109	474	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	110	476	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	111	478	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	112	480	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	113	482	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	114	484	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	115	486	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	116	488	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	117	490	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	118	492	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	119	494	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	120	496	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	121	498	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	122	500	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	123	502	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	124	504	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	125	506	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	126	508	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	127	510	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	128	512	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	129	514	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	130	516	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	131	518	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	132	520	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	133	522	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	134	524	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	135	526	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	136	528	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	137	530	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	138	532	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	139	534	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	140	536	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	141	538	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	142	540	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	143	542	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	144	544	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	145	546	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	146	548	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	147	550	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	148	552	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	149	554	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	150	556	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	151	558	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	152	560	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	153	562	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	154	564	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	155	566	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	156	568	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	157	570	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	158	572	4	4
gist	960	A_TO_B	2	QR	ADAPTIVE	159	574	4	4
gist	960	A_TO_B	3	IDENTITY	UNIFORM	0	576	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	1	578	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	2	580	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	3	582	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	4	584	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	5	586	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	6	588	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	7	590	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	8	592	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	9	594	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	10	596	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	11	598	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	12	600	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	13	602	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	14	604	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	15	606	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	16	608	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	17	610	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	18	612	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	19	614	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	20	616	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	21	618	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	22	620	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	23	622	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	24	624	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	25	626	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	26	628	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	27	630	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	28	632	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	29	634	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	30	636	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	31	638	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	32	640	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	33	642	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	34	644	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	35	646	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	36	648	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	37	650	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	38	652	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	39	654	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	40	656	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	41	658	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	42	660	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	43	662	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	44	664	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	45	666	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	46	668	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	47	670	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	48	672	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	49	674	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	50	676	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	51	678	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	52	680	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	53	682	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	54	684	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	55	686	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	56	688	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	57	690	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	58	692	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	59	694	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	60	696	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	61	698	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	62	700	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	63	702	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	64	704	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	65	706	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	66	708	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	67	710	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	68	712	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	69	714	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	70	716	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	71	718	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	72	720	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	73	722	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	74	724	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	75	726	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	76	728	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	77	730	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	78	732	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	79	734	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	80	736	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	81	738	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	82	740	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	83	742	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	84	744	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	85	746	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	86	748	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	87	750	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	88	752	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	89	754	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	90	756	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	91	758	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	92	760	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	93	762	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	94	764	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	95	766	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	96	768	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	97	770	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	98	772	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	99	774	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	100	776	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	101	778	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	102	780	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	103	782	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	104	784	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	105	786	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	106	788	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	107	790	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	108	792	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	109	794	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	110	796	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	111	798	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	112	800	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	113	802	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	114	804	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	115	806	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	116	808	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	117	810	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	118	812	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	119	814	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	120	816	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	121	818	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	122	820	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	123	822	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	124	824	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	125	826	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	126	828	2	2
gist	960	A_TO_B	3	IDENTITY	UNIFORM	127	830	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	0	576	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	1	578	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	2	580	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	3	582	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	4	584	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	5	586	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	6	588	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	7	590	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	8	592	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	9	594	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	10	596	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	11	598	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	12	600	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	13	602	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	14	604	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	15	606	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	16	608	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	17	610	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	18	612	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	19	614	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	20	616	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	21	618	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	22	620	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	23	622	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	24	624	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	25	626	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	26	628	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	27	630	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	28	632	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	29	634	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	30	636	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	31	638	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	32	640	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	33	642	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	34	644	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	35	646	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	36	648	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	37	650	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	38	652	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	39	654	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	40	656	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	41	658	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	42	660	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	43	662	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	44	664	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	45	666	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	46	668	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	47	670	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	48	672	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	49	674	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	50	676	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	51	678	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	52	680	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	53	682	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	54	684	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	55	686	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	56	688	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	57	690	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	58	692	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	59	694	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	60	696	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	61	698	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	62	700	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	63	702	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	64	704	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	65	706	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	66	708	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	67	710	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	68	712	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	69	714	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	70	716	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	71	718	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	72	720	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	73	722	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	74	724	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	75	726	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	76	728	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	77	730	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	78	732	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	79	734	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	80	736	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	81	738	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	82	740	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	83	742	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	84	744	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	85	746	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	86	748	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	87	750	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	88	752	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	89	754	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	90	756	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	91	758	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	92	760	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	93	762	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	94	764	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	95	766	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	96	768	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	97	770	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	98	772	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	99	774	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	100	776	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	101	778	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	102	780	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	103	782	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	104	784	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	105	786	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	106	788	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	107	790	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	108	792	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	109	794	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	110	796	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	111	798	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	112	800	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	113	802	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	114	804	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	115	806	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	116	808	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	117	810	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	118	812	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	119	814	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	120	816	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	121	818	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	122	820	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	123	822	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	124	824	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	125	826	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	126	828	2	2
gist	960	A_TO_B	3	IDENTITY	ADAPTIVE	127	830	2	2
gist	960	A_TO_B	3	QR	UNIFORM	0	576	2	2
gist	960	A_TO_B	3	QR	UNIFORM	1	578	2	2
gist	960	A_TO_B	3	QR	UNIFORM	2	580	2	2
gist	960	A_TO_B	3	QR	UNIFORM	3	582	2	2
gist	960	A_TO_B	3	QR	UNIFORM	4	584	2	2
gist	960	A_TO_B	3	QR	UNIFORM	5	586	2	2
gist	960	A_TO_B	3	QR	UNIFORM	6	588	2	2
gist	960	A_TO_B	3	QR	UNIFORM	7	590	2	2
gist	960	A_TO_B	3	QR	UNIFORM	8	592	2	2
gist	960	A_TO_B	3	QR	UNIFORM	9	594	2	2
gist	960	A_TO_B	3	QR	UNIFORM	10	596	2	2
gist	960	A_TO_B	3	QR	UNIFORM	11	598	2	2
gist	960	A_TO_B	3	QR	UNIFORM	12	600	2	2
gist	960	A_TO_B	3	QR	UNIFORM	13	602	2	2
gist	960	A_TO_B	3	QR	UNIFORM	14	604	2	2
gist	960	A_TO_B	3	QR	UNIFORM	15	606	2	2
gist	960	A_TO_B	3	QR	UNIFORM	16	608	2	2
gist	960	A_TO_B	3	QR	UNIFORM	17	610	2	2
gist	960	A_TO_B	3	QR	UNIFORM	18	612	2	2
gist	960	A_TO_B	3	QR	UNIFORM	19	614	2	2
gist	960	A_TO_B	3	QR	UNIFORM	20	616	2	2
gist	960	A_TO_B	3	QR	UNIFORM	21	618	2	2
gist	960	A_TO_B	3	QR	UNIFORM	22	620	2	2
gist	960	A_TO_B	3	QR	UNIFORM	23	622	2	2
gist	960	A_TO_B	3	QR	UNIFORM	24	624	2	2
gist	960	A_TO_B	3	QR	UNIFORM	25	626	2	2
gist	960	A_TO_B	3	QR	UNIFORM	26	628	2	2
gist	960	A_TO_B	3	QR	UNIFORM	27	630	2	2
gist	960	A_TO_B	3	QR	UNIFORM	28	632	2	2
gist	960	A_TO_B	3	QR	UNIFORM	29	634	2	2
gist	960	A_TO_B	3	QR	UNIFORM	30	636	2	2
gist	960	A_TO_B	3	QR	UNIFORM	31	638	2	2
gist	960	A_TO_B	3	QR	UNIFORM	32	640	2	2
gist	960	A_TO_B	3	QR	UNIFORM	33	642	2	2
gist	960	A_TO_B	3	QR	UNIFORM	34	644	2	2
gist	960	A_TO_B	3	QR	UNIFORM	35	646	2	2
gist	960	A_TO_B	3	QR	UNIFORM	36	648	2	2
gist	960	A_TO_B	3	QR	UNIFORM	37	650	2	2
gist	960	A_TO_B	3	QR	UNIFORM	38	652	2	2
gist	960	A_TO_B	3	QR	UNIFORM	39	654	2	2
gist	960	A_TO_B	3	QR	UNIFORM	40	656	2	2
gist	960	A_TO_B	3	QR	UNIFORM	41	658	2	2
gist	960	A_TO_B	3	QR	UNIFORM	42	660	2	2
gist	960	A_TO_B	3	QR	UNIFORM	43	662	2	2
gist	960	A_TO_B	3	QR	UNIFORM	44	664	2	2
gist	960	A_TO_B	3	QR	UNIFORM	45	666	2	2
gist	960	A_TO_B	3	QR	UNIFORM	46	668	2	2
gist	960	A_TO_B	3	QR	UNIFORM	47	670	2	2
gist	960	A_TO_B	3	QR	UNIFORM	48	672	2	2
gist	960	A_TO_B	3	QR	UNIFORM	49	674	2	2
gist	960	A_TO_B	3	QR	UNIFORM	50	676	2	2
gist	960	A_TO_B	3	QR	UNIFORM	51	678	2	2
gist	960	A_TO_B	3	QR	UNIFORM	52	680	2	2
gist	960	A_TO_B	3	QR	UNIFORM	53	682	2	2
gist	960	A_TO_B	3	QR	UNIFORM	54	684	2	2
gist	960	A_TO_B	3	QR	UNIFORM	55	686	2	2
gist	960	A_TO_B	3	QR	UNIFORM	56	688	2	2
gist	960	A_TO_B	3	QR	UNIFORM	57	690	2	2
gist	960	A_TO_B	3	QR	UNIFORM	58	692	2	2
gist	960	A_TO_B	3	QR	UNIFORM	59	694	2	2
